prefix	givenName	middleName	familyName	suffix	nickname	canSelfEdit	dateOfBirth	gender	institutionId	barcode	idAtSource	sourceSystem	borrowerCategory	circRegistrationDate	oclcExpirationDate	homeBranch	primaryStreetAddressLine1	primaryStreetAddressLine2	primaryCityOrLocality	primaryStateOrProvince	primaryPostalCode	primaryCountry	primaryPhone	secondaryStreetAddressLine1	secondaryStreetAddressLine2	secondaryCityOrLocality	secondaryStateOrProvince	secondaryPostalCode	secondaryCountry	secondaryPhone	emailAddress	mobilePhone	notificationEmail	notificationTextPhone	patronNotes	photoURL	customdata1	customdata2	customdata3	customdata4	username	illId	illApprovalStatus	illPatronType	illPickupLocation
	ILL		ILL -Addleston Library  SC							SBM			ILL	2004-03-29																							 none 								
	ILL		ILL -ALBUQUERQUE/BERNALILLO COUNTY  NEW MEX							QUE			ILL	2015-11-20																							 none 								
	ILL		ILL -ROWAN UNIVERSITY CAMPBELL LIBRARY, NJ							NJG			ILL	2004-10-21																															
	ILL		ILL  -Sullivan Public Library of Wilton Manors FL							W6M			ILL	2013-05-31																							 none 								
	ILL		ILL -UNIVERSITY OF CONNECTICUT BABBRIGE LIBRARY  CT							UCW			ILL	2005-02-23																							 none 								
	ILL		ILL -XII St. louis University MO (XII)							XII			ILL	2009-12-03																							 none 								
	ILL		ILL							ILL			ILL	2004-06-30																							 Note:Susie uses this user id to put holds on ILL problem items. 								
	ILL		ILL ALDERMAN LIBRARY UNIVERISTY OF VIRGINIA VA							VA@			ILL	2009-07-21																							 none 								
	ILL		ILL  ANNE ARUNDEL COUNTY PUBLIC LIBRARY  MD							A2A			ILL	2008-04-08																							 none 								
	ILL		ILL  ARGOSY UNIVERSITY TAMPA CAMPUS   FL							F@P			ILL	2005-07-14																							 none 								
	ILL		ILL  AUSTIN PEAY STATE UNIVERSITY  TN							TPA			ILL	2006-07-19																							 none 								
	ILL		ILL BAILEY LIBRARY							SRS			ILL	2008-02-25																							 none 								
	ILL		ILL  BELMONT UNIVERSITY   TN							TBC			ILL	2008-02-27																							 none 								
	ILL		ILL  BRIGHAM YOUNG UNIVERSITY  UT							UBY			ILL	2007-07-12																							 none 								
	ILL		ILL   CATHOLOIC UNIVERSITY OF AMERICA  WDC							DCV			ILL	2006-08-15																							 none 								
	ILL		ILL  COLBY COLLEGE  MILLER LIBRARY  ME							CBY			ILL	2005-07-20																							 none 								
	ILL		ILL CORNELL UNIVERSITY  NY							COO			ILL	2006-08-07																							 none 								
	ILL		ILL  COUNTY OF HENRICO PUBLIC LIBRARY  VA							VHP			ILL	2005-06-29																							 none 								
	ILL		ILL Dept. LRS St. Cloud State, MN							MST			ILL	2016-03-22																							 none 								
	ILL		ILL Derbyshire Libraries  Matlock, DE4							UKDLI			ILL	2013-07-24																							 none 								
	ILL		ILL  DESTIN - NICEVILLE LIBRARY  FL.							FA5			ILL	2007-09-24																															
	ILL		ILL  ESCONDIDO PUBLIC LIBRARY  CA							JQQ			ILL	2007-07-19																							 none 								
	ILL		ILL  EVERGREEN STATE COLLEGE WA							ESR			ILL	2007-05-04																							 none 								
	ILL		ILL FOUR COUNTY LIBRARY SYSTEM VESTAL, NY							YXF			ILL	2007-08-03																															
	ILL		ILL  FRANKIN & MARSHALL COLLEGE PA							LFM			ILL	2006-08-28																							 none 								
	ILL		ILL   FRIENDWOODS PUBLIC LIBRARY  TX							QS4			ILL	2009-07-30																							 none 								
	ILL		ILL  FROSTBURG STATE UNIVERSITY  MD							MFS			ILL	2007-06-11																							 none 								
	ILL		ILL   GEORGE MASON UNIVERSITY  VA							VGM			ILL	2005-07-15																							 none 								
	ILL		ILL  GOLDEY-BEACOM COLLEGE LIBRARY  DE							GBL			ILL	2007-08-09																							 none 								
	ILL		ILL High Plains  Library  CO							SOS			ILL	2012-01-20																							 Note:Symbol show up as SO# 								
	ILL		ILL   JACKSONVILLE STATE UNIVERSITY   AL							AJB			ILL	2006-08-10																							 none 								
	ILL		ILL Joint Bank-Fund Library							DJB			ILL	2010-02-04																							 none 								
	ILL		ILL  KANSAS CITY PUBLIC LIBRARY  MO							KCP			ILL	2006-08-29																							 none 								
	ILL		ILL  KEENE PUBLIC LIBRARY							HA5			ILL	2006-11-21																							 none 								
	ILL		ILL  LIBRARY CSA INTERNATIONAL INC  JUPITER FL							FLCSA			ILL	2007-06-22																							 none 								
	ILL		ILL  LOGAN LIBRARY  UT							UUD			ILL	2006-07-21																							 none 								
	ILL		ILL   LONG BEACH PUBLIC LIBRARY   NY							NAB			ILL	2005-09-12																							 none 								
	ILL		ILL  LUTHER COLLEGE  IA							IOH			ILL	2005-10-07																							 none 								
	ILL		ILL METROPOLITAN STATE UNIVERSITY  MN							XOJ			ILL	2009-06-23																							 none 								
	ILL		ILL  MOUNT SINAI SCHOOL OF MEDICINE  NY							VVL			ILL	2011-04-26																							 none 								
	ILL		ILL  MT. ST. MARY'S UNIVERSITY MD							MSM			ILL	2007-06-11																							 none 								
	ILL		ILL  NORFOLK PUBLIC LIBRARY VA							TWE			ILL	2006-08-02																							 none 								
	ILL		ILL   OREGON STATE LIBRARY  SALEM OR							OSO			ILL	2006-08-29																							 none 								
	ILL		ILL  PACE UNIVERISTY  NY							VZP			ILL	2007-08-01																							 none 								
	ILL		ILL  PACIFIC LUTHERAN UNIVERSITY  WA							OPV			ILL	2005-07-05																							 none 								
	ILL		ILL  PINELLAS PUBLIC LIBRARY  FL							LKI			ILL	2007-08-17																							 none 								
	ILL		ILL POLK LIBRARY  WI							GZO			ILL	2008-04-25																							 none 								
	ILL		ILL  PURDUE UNIVERISTY   IN							IPL			ILL	2007-05-24																							 none 								
	ILL		ILL  RANDOLPH-MACON COLLEGE VA							VRM			ILL	2007-07-25																							 none 								
	ILL		ILL  Shaker Heights Public Library  OH							SHP			ILL	2011-10-25																							 none 								
	ILL		ILL  SHENANDOAH UNIVERSITY  VA							VAQ			ILL	2005-07-28																							 none 								
	ILL		ILL  SOUTH DAKOTA STATE LIBRARY  SD							SDS			ILL	2005-07-22																							 none 								
	ILL		ILL  Stevens County Rural Library District  WA							LZS			ILL	2015-11-20																							 none 								
	ILL		ILL  TEXAS CHRISTIAN UNIVERSITY  FORT WORTH							ICU			ILL	2007-06-06																							 none 								
	ILL		ILL Texas Southern University Law Library							LXS			ILL	2010-05-14																							 none 								
	ILL		ILL  TEXAS WOMEN'S UNIVERSITY  TX							IWU			ILL	2005-08-23																							 none 								
	ILL		ILL  THOMAS CRANE PUBLIC LIBRARY  MA							OCD			ILL	2007-08-09																							 none 								
	ILL		ILL TOURO COLLEGE PROOKLYN, NY							XTC			ILL	2007-08-03																															
	ILL		ILL  UNIVERSITY OF GREAT FALLS  MT							MZD			ILL	2006-07-19																							 none 								
	ILL		ILL  UNIVERSITY OF LOUISIANA AT MONROE  LA							LNE			ILL	2006-08-25																							 none 								
	ILL		ILL  UNIVERSITY OF MOBILE  AL							MBG			ILL	2006-08-29																							 none 								
	ILL		ILL  UNIVERSITY OF NEVADA LAS VAGUS LIBRARIES NV							UNL			ILL	2007-07-19																							 none 								
	ILL		ILL   UNIVERSITY OF TEXAS-PAN AMERICAN LIBRARY  TX							TPN			ILL	2006-08-17																							 none 								
	ILL		ILL  UNIVERSITY OF THE SOUTH  TN							TWU			ILL	2007-08-01																							 none 								
	ILL		ILL  University of the Free State/ILL  Bloemfontein, ZA							YSRR			ILL	2015-08-07																							 Note:Special Borrower code because to many YSR YSRR is 								
	ILL		ILL Utah State University  UT							UUS			ILL	2011-03-21																							 none 								
	ILL		ILL  WAHTOON  COUNTY LIBRARY SYSTEM  WA							WC4			ILL	2005-08-23																							 none 								
	ILL		ILL  WALTON DEFUNIAK LIBRARY FL							W6D			ILL	2005-09-06																							 none 								
	ILL		ILL WEEKS LIBRARY UNIVERSITY OF S. DAKOTA  SD							USD			ILL	2007-06-13																							 none 								
	ILL		ILL  WESTERN CAROLINA UNIVERSITY  NC							NMW			ILL	2005-07-29																							 none 								
	ILL		ILL  WESTERN MICHIGAN UNIVEFSITY  MI							EXW			ILL	2007-12-14																							 none 								
	ILL		ILL  WESTFIELD STATE COLLEGE  MA							WEX			ILL	2008-01-09																							 none 								
	ILL		ILL_ ANDREWS BASE LIBRARY  MD							BMN			ILL	2009-10-12																							 none 								
	ILL		ILL_ Kenlaw Library Asbury University  KY							KWW			ILL	2011-03-17																							 none 								
	ILL		INDIAN TRAILS PUBLIC LIBRARY, IL							JAG			ILL	2017-07-20																							 none 								
	ILL		Indiana State University							ISU			ILL	2010-06-22																							 none 								
	ILL		Interlibrary Loan/Harvard University MA							HLS			ILL	2010-09-14																							 none 								
	ILL		Interlibrary Loan/Western Kentucky University KY							KNV			ILL	2010-09-14																							 none 								
	ILL		Jefferson County Public Library							FD3			ILL	2010-03-12																							 none 								
	ILL		Jewish Theological Seminary Library							VXJ			ILL	2016-07-08			3080 Broadway		New York City	Yo	10027-4649																 none 								
	ILL		JONES SCHOOL OF LAW, AL							AJS			ILL	2011-09-22																							 none 								
	ILL		KELLOGG HUBBARD lIBRARY, VT							VSS			ILL	2011-08-08																							 none 								
	ILL		Korea University							KUB			ILL	2016-07-15			145, Anam-ro, Seongbuk-gu		Seoul	Ko	02841		82-2-3290-1494								kulib@korea.ac.kr						 none 								
	ILL		LANGENHEIM LIBRARY							PTL			ILL	2017-10-12																							 none 								
	ILL		Lavery Library, St. John Fisher College							VZJ			ILL	2016-07-08			3690 East Avenue		Rochester	NY	14618																 none 								
	ILL		LEBANON PUBLIC LIBRARY, OHIO							LBNPL			ILL	2017-03-31																							 none 								
	ILL		LEWES PUBLIC LIBRARY, DELAWARE							SX2			ILL	2017-03-22																							 none 								
	ILL		Library La Sierra University							LMR			ILL	2014-09-09																							 none 								
	ILL		Lincoln Library Springfield, IL							ILM			ILL	2017-02-28																							 none 								
	ILL		Linfield College OR							OLL			ILL	2011-10-04																							 none 								
	ILL		Link Library							NBC			ILL	2016-10-19			800 N Columbia Ave		Seward	NE	68434																 none 								
	ILL		Little Sandy Correctional Complex Library, KY							LSCCX			ILL	2017-08-01																							 none 								
	ILL		Lyons Memorial Library							MOO			ILL	2017-02-14																							 none 								
	ILL		MARY LIVERMORE LIBRARY/UNCP							NPS			ILL	2017-09-19																							 none 								
	ILL		Marygrove College Library - Detroit, MI							ERR			ILL	2010-09-28																															
	ILL		McCabe Library Swarthmore College (PSC)							PSC			ILL	2009-10-27																							 none 								
	ILL		Memorial Library- Bethany Lutheran College							MBE			ILL	2010-02-19																							 none 								
	ILL		Middle Georgia Regional Library							ZGY			ILL	2010-06-04																							 none 								
	ILL		MIDDLEBURY COLLEGE LIBRARY							MDY			ILL	2017-09-26																							 none 								
	ILL		Minot Public Library							NMP			ILL	2016-11-15			516 2nd Ave, SW		Minot	ND	58701-3792																 none 								
	ILL		MISSION VIEJO LIBRARY CA							MMK			ILL	2017-08-10																							 none 								
	ILL		Monmouth County Library							MYL			ILL	2010-05-27																							 none 								
	ILL		NAMPA PUBLIC LIBRARY, IDAHO							ZPP			ILL	2017-06-14																							 none 								
	ILL		Nashua Public Library New Hampshire							QWB			ILL	2016-11-28																							 none 								
	ILL		Nassau County Public Library							N1S			ILL	2010-06-22																							 none 								
	ILL		National-Louis University Wheeling, IL							IGB			ILL	2010-09-15																															
	ILL		Naval Undersea Warfare Center							NUS			ILL	2016-08-25			1176 Howell Street		Warick	RI	02841-1708																 none 								
	ILL		NAVAL WAR COLLEGE LIBRARY							WNC			ILL	2017-10-05																							 none 								
	ILL		NCSU Libraries Tripsaver							NRC			ILL	2016-10-17			2 Broughton Dr.		Raleigh	NC	27695-7111																 none 								
	ILL		Neill Public Library (XRR)							XRR			ILL	2009-10-02																							 none 								
	ILL		NEWBERG PUBLIC LIBRARY							OOS			ILL	2017-09-18																							 none 								
	ILL		Norfolk Public Library (NFL)							NFL			ILL	2009-09-24																							 none 								
	ILL		Northeastern University MA							NED			ILL	2011-10-05																							 none 								
	ILL		Northern State University, S. Dakota							NOS			ILL	2016-11-30																							 none 								
	ILL		Norwich UNITED KINGDOM							UKNFK			ILL	2011-10-04																							 none 								
	ILL		OAK PARK PUBLIC LIBRARY, Illinios							IUO			ILL	2017-03-14																							 none 								
	ILL		Ohio University OH							OUN			ILL	2011-10-06																							 none 								
	ILL		ORANGEBURG COUNTY LIBRARY, SC							ZJZ			ILL	2017-07-19																							 none 								
	ILL		Oro Valley Library							AZT			ILL	2010-03-26																							 none 								
	ILL		Our Lady of Lourdes Hospital Library							YSO			ILL	2010-06-04																							 none 								
	ILL		Palomar College Library							CPD			ILL	2010-03-24																							 none 								
	ILL		PERRY CO DISTRICT LIBRARY, OH							FO0			ILL	2017-07-26																							 none 								
	ILL		PHILLIPS THEOLOGICAL SEMINARY, OKLAHOMA							OKG			ILL	2017-06-20																							 none 								
	ILL		Ponca City Library							PCL			ILL	2016-07-15			515 East Grand Ave.		Ponca City	Ci	74601										pclill74601@yahoo.com						 none 								
	ILL		POTTSVILLE FREE PUBLIC LIBRARY							POT			ILL	2017-06-07																							 none 								
	ILL		PRESTON LIBRARY. LEXINGTON, VI							VMI			ILL	2017-03-10																							 none 								
	ILL		Roberts Library							TSW			ILL	2016-11-04			P.O Box 22490		Fort Worth	Wo	76122-0490																 none 								
	ILL		Sacred Heart University							SHU			ILL	2016-11-21																							 none 								
	ILL		Saint Alsem College - 100 Saint Alsem Dr - Manchester, NH							SAC			ILL	2010-09-30																															
	ILL		Salem College - NC							NSC			ILL	2010-06-21																							 none 								
	ILL		San Francisco State Univ. CA							CSF			ILL	2011-10-31																							 none 								
	ILL		Scenic Regional Library, MO							MZ7			ILL	2008-09-02																															
	ILL		Scott Community College IA							ZQZ			ILL	2011-10-25																							 none 								
	ILL		Siena College Library (VKM)							VKM			ILL	2009-10-14																							 none 								
	ILL		Sioux City Public Library IA							LYZ			ILL	2011-12-01																							 none 								
	ILL		SOLANO COUNTY LIBRARY, CA							JTD			ILL	2017-05-25																							 none 								
	ILL		Southern Vermont College Library  VT							SVCL			ILL	2011-11-16																							 none 								
	ILL		Spokane Library							MOSPO			ILL	2016-10-19			611 E. Indiana Ave		Spokane	WA																	 none 								
	ILL		Spokeane Public Library WA							WSN			ILL	2011-09-27																							 none 								
	ILL		SPRINGFIELD COLLEGE							NKT			ILL	2017-03-28																							 none 								
	ILL		Stillwater Public Library OK							STW			ILL	2011-10-24																							 none 								
	ILL		Sweet Briar College VA							VSB			ILL	2011-11-09																							 none 								
	ILL		Syosset Public Library							NGX			ILL	2010-06-01																							 none 								
	ILL		Teti Library - NH Institute of Art							NHIOA			ILL	2010-06-02																							 none 								
	ILL		The Community Library (YS5)							YS5			ILL	2009-10-20																							 none 								
	ILL		TIFTON GEORGIA LIBRARY							GTM			ILL	2017-03-22																							 none 								
	ILL		Torrance Public Library CA							CGI			ILL	2011-09-23																							 none 								
	ILL		TUSCALOOSA PUBLIC LIBRARY AL							MVQ			ILL	2017-08-11																							 none 								
	ILL		TUTTLEMAN LIBRARY OF GRATZ COLLEGE							GRZ			ILL	2017-09-28																							 none 								
	ILL		Tyler Public Library - Tyler, TX							QT7			ILL	2010-10-13																															
	ILL		University of Baltimore							BAL			ILL	2017-02-02																							 none 								
	ILL		University of Canterbury - New Zealand							UX1			ILL	2010-06-17																							 none 								
	ILL		University of Hong Kong Libraries - Pokfulam Road, Hong Kong							HUA			ILL	2010-10-04																															
	ILL		University of Missouri - Kansas City							UMZ			ILL	2010-06-28																							 none 								
	ILL		University of Northa Carolina at Chapell Hill							NOH			ILL	2014-09-15																							 none 								
	ILL		UNIVERSITY OF PENNSYLVANIA							PAV			ILL	2017-07-07																							 none 								
	ILL		UNIVERSITY OF TORONTO							CNGSI			ILL	2017-05-01																							 none 								
	ILL		University of Winnipeg							JG0			ILL	2016-09-29			515 Portage Ave		Winnipeg, MB	MB	3																 none 								
	ILL		Washington Adventist University							CUC			ILL	2017-02-15																							 none 								
	ILL		WEBSTER GROVES PUBLIC LIBRARY, MO							MW2			ILL	2017-07-10																							 none 								
	ILL		Wesley College							WCG			ILL	2017-02-28																							 none 								
	ILL		West Des Moines Public Library, IA							IW9			ILL	2008-09-16																							 								
	ILL		Westchester Community College Library							WCC			ILL	2010-04-07																							 none 								
	ILL		Westminster Seminary California Library							TGW			ILL	2016-10-04			1725 Bear Valley Parkway		Escondido	CA	92027																 none 								
	ILL		White Mountain Library Wyoming							W8W			ILL	2016-11-28																							 none 								
	ILL		Wichita Public Library							KFW			ILL	2016-11-02			223 S. Main		Wichita	KS	67202																 none 								
	ILL		WOODLAND PUBLIC LIBRARY, CA							JTQ			ILL	2017-08-09																							 none 								
	ILL		16 SVS/SVNG BASE LIBRARY							HI3			ILL	1999-03-24			443 CODY AVENUE BLDG 90337		HURLBURT FIELD	FI	32544-5435														DLLI		 Note:DLLI LIBRARY 								
	ILL		ALACHUA COUNTY LIBRARY DISTRICT HEADQUARTERS							FMG			ILL	1997-03-04			401 E. UNIVERSITY AVE.		GAINESVILLE	FL	32601														DLLI		 Note:DLLI LIBRARY 								
	ILL		ALTAMONTE SPRINGS CITY LIBRARY							CF2			ILL	1997-02-28			281 N. MAITLAND AVE.		ALTAMONTE SPRINGS	SP	32701														DLLI		 Note:DLLI LIBRARY 								
	ILL		BARRY UNIVERSITY LIBRARY							FBC			ILL	1997-03-03			11300 NE SECOND AVE.		MIAMI	FL	33161														DLLI		 Note:DLLI LIBRARY 								
	ILL		BARTOW PUBLIC LIBRARY							BP2			ILL	1998-08-21			2150 S. BROADWAY AVE.		BARTOW	FL	33830														DLLI		 Note:DLLI LIBRARY 								
	ILL		BEACON COLLEGE							BCK			ILL	1997-02-28			105 E. MAIN ST.		LEESBURG	FL	34748														DLLI		 Note:DLLI LIBRARY. USE 'ADDRESS 2' FOR DLLI, EVEN THOUGH  A SLIGHTLY DIFFERENT ADDRESS APPEARS IN THE DLLI  MANUAL. 								
	ILL		BOCA RATON PUBLIC LIBRARY							FBP			ILL	1997-10-28			200 NW BOCA RATON BLVD.		BOCA RATON	RA	33432														DLLI		 Note:DLLI LIBRARY 								
	ILL		BOYNTON BEACH CITY LIBRARY							FLV			ILL	1997-06-11			208 S. SEACREST BLVD.		BOYNTON BEACH	BE	33435		561 375-6395												DLLI		 Note:DLLI LIBRARY 								
	ILL		BREVARD COMM. COLL. - COCOA CAMPUS LIBRARY							EBC			ILL	1997-03-04			1519 CLEARLAKE RD.		COCOA	FL	32922		407 632-1111 x62952												DLLI		 none 								
	ILL		BREVARD COUNTY PUBLIC LIBRARY							FMB			ILL	1997-03-03			308 FORREST AVE.		COCOA	FL	32922		407 633-1785												DLLI		Note:DLLI LIBRARY. Lost book: The History of a Brigade of South Carolinians (34369001766201). Refused to pay. SR 2/03 								
	ILL		BROWARD COMMUNITY COLLEGE LIBRARY							EDB			ILL	1997-03-04			3501 SW DAVIE RD.		DAVIE	FL	33314														DLLI		 Note:DLLI LIBRARY 								
	ILL		BROWARD COUNTY MAIN LIBRARY DIVISION							FBR			ILL	1997-03-04			100 S. ANDREWS AVE.		FT. LAUDERDALE	LA	33301														DLLI		 Note:DLLI LIBRARY 								
	ILL		CENTRAL FLORIDA COMMUNITY COLLEGE LRC							FO9			ILL	1997-10-21			3001 SW COLLEGE ROAD  BLDG 3		OCALA	FL	34478														DLLI		 Note:DLLI LIBRARY 								
	ILL		CHARLOTTE-GLADES LIBRARY SYSTEM							FMO			ILL	1997-04-03			18400 MURDOCK CIR.		PORT CHARLOTTE	CH	33948		941 743-1462 ext. 1608												DLLI		 Note:DLLI LIBRARY 								
	ILL		CITRUS COUNTY LIBRARY SYSTEM							CQ6			ILL	1997-02-28			425 W. ROOSEVELT BLVD.		BEVERLY HILLS	HI	34465														DLLI		 Note:DLLI LIBRARY 								
	ILL		CLEARWATER CHRISTIAN COLLEGE LIBRARY							FYB			ILL	1999-02-02			3400 GULF-TO-BAY BLVD.		CLEARWATER	FL	32619-4595														DLLI		 Note:DLLI LIBRARY 								
	ILL		CLEARWATER PUBLIC LIBRARY SYSTEM							FLX			ILL	1997-03-13			100 N. OSCEOLA AVE.		CLEARWATER	FL	33755														DLLI		 Note:DLLI LIBRARY 								
	ILL		COLLIER COUNTY PUBLIC LIBRARY							FNO			ILL	1997-03-07			650 CENTRAL AVE.		NAPLES	FL	34102														DLLI		 Note:DLLI LIBRARY 								
	ILL		COLUMBIA COUNTY PUBLIC LIBRARY							FMP			ILL	1997-08-01			490 N. COLUMBIA ST.		LAKE CITY FL	CI	32055										904				DLLI		 Note:DLLI LIBRARY 								
	ILL		COOK LIBRARY - USF AT SARASOTA / NEW COLLEGE							FHC			ILL	1997-04-01			5700 N. TAMIAMI TR.		SARASOTA	FL	34243-2197														DLLI		 Note:DLLI LIBRARY 								
	ILL		DAYTONA BEACH COMM. COLL. - DB LRC							FCD			ILL	1997-03-30			P.O. BOX 2811		DAYTONA BEACH	BE	32120-2811			1200 INTERNATIONAL SPEEDWAY BLVD.		DAYTONA BEACH	BE	32120-2811							DLLI										
	ILL		DUNEDIN PUBLIC LIBRARY							FDL			ILL	1997-11-13			223 DOUGLAS AVE.		DUNEDIN	FL	34698														DLLI		 Note:DLLI LIBRARY 								
	ILL		ECKERD COLLEGE LIBRARY							FEC			ILL	1997-05-22			4200 54TH AVE. S.		ST. PETERSBURG	PE	33711														DLLI		 Note:DLLI LIBRARY 								
	ILL		EULIANO LAW LIBRARY - UNIVERSITY OF ORLANDO							FJQ			ILL	1997-03-04			6441 E. COLONIAL DR.		ORLANDO	FL	32807														DLLI		 Note:DLLI LIBRARY 								
	ILL		FLAGLER COLLEGE LIBRARY							FFC			ILL	1997-03-20			BOX 1027		ST. AUGUSTINE	AU	32084			44 SEVILLA ST.		ST. AUGUSTINE	AU	32084							DLLI		Note:DLLI LIBRARY. 'ADDRESS 3' IS DLLI ADDRESS. 								
	ILL		FLAGLER COUNTY PUBLIC LIBRARY							GF7			ILL	1997-04-22			2500 PALM COAST PARKWAY, NW		PALM COAST	CO	32137		(904) 446-6763												DLLI		 Note:DLLI LIBRARY  								
	ILL		FLORIDA A&M UNIVERSITY - LIBRARY							FCM			ILL	1998-02-22			P.O. BOX 78		TALLAHASSEE	FL	32307			1500 S. MARTIN LUTHER KING JR. BLVD.		TALLAHASSEE	FL	32307-4700							DLLI		 Note:DLLI LIBRARY. 'ADDRESS 3' IS DLLI ADDRESS. 								
	ILL		FLORIDA ATLANTIC UNIVERSITY LIBRARY							FGM			ILL	1998-02-01			777 GLADES RD.		BOCA RATON	RA	33431														DLLI		 Note:DLLI LIBRARY 								
	ILL		FLORIDA COASTAL SCHOOL OF LAW LIBRARY							FJM			ILL	1998-09-02			7565 BEACH BLVD.		JACKSONVILLE	FL	32216-3003														DLLI		 Note:DLLI LIBRARY 								
	ILL		FLORIDA COMMUNITY COLLEGE - KENT CAMPUS LIBRARY							FJD			ILL	1997-03-04			3939 ROOSEVELT BLVD.		JACKSONVILLE	FL	32205-8999		904 381-3412												DLLI		 none 								
	ILL		FLORIDA GULF COAST UNIVERSITY LIBRARY							FGA			ILL	1998-01-13			10501 FGCU BLVD. SOUTH		FT MYERS	MY	33965-6565														DLLI		 Note:DLLI LIBRARY 								
	ILL		FLORIDA HOSPITAL COLLEGE OF HEALTH SCIENCES LIBRARY							FCH			ILL	1999-06-08			800 LAKE ESTELLE DR.		ORLANDO	FL	32803														DLLI		 Note:DLLI LIBRARY 								
	ILL		FLORIDA INSTITUTE OF TECHNOLOGY - EVANS LIBRARY							FLT			ILL	1997-03-10			150 W. UNIVERSITY BLVD.		MELBOURNE	FL	32901-6996														DLLI		 Note:DLLI LIBRARY 								
	ILL		FLORIDA INT'L UNIV. - NORTH MIAMI CAMPUS LIBRARY							FXN			ILL	1997-04-01			3000 NE 151 ST.		NORTH MIAMI	MI	33181														DLLI		 Note:DLLI LIBRARY 								
	ILL		FLORIDA INT'L UNIV. - UNIVERSITY PARK LIBRARY							FXG			ILL	1997-04-08			CORNER OF SW 107TH ST & TAMIAMI TRAIL		MIAMI	FL	33199														DLLI		 Note:DLLI LIBRARY 								
	ILL		FLORIDA KEYS COMMUNITY COLLEGE LIBRARY							FCK			ILL	1997-10-07			5901 COLLEGE RD. - BLDG. A		KEY WEST	WE	33040														DLLI		 Note:DLLI LIBRARY 								
	ILL		FLORIDA MARINE RESEARCH INSTITUTE							FYA			ILL	1998-03-16			100 EIGHTH AVE. SE		ST. PETERSBURG	PE	33701-5095			ROUTE TO: USF ST. PETERSBURG CAMPUS LIBRARY		140 SEVENTH AVE. S	SE	ST. PETERSBURG, FL 33701							DLLI		Note:DLLI LIBRARY; STARTING 9/27/1999, ROUTE TO: "USF, ST. PETERSBURG CAMPUS" 								
	ILL		FLORIDA SOUTHERN COLLEGE - ROUX LIBRARY							FSC			ILL	1997-03-30			111 LAKE HOLLINGSWORTH DRIVE		LAKELAND	FL	33801-5698														DLLI		 Note:DLLI LIBRARY 								
	ILL		FLORIDA SOUTHWESTERN STATE COLLEGE							FHF			ILL	1997-10-09			8099 COLLEGE PARKWAY, S.W. P.O. BOX 06210		FT. MYERS	MY	33906-6210			8099 COLLEGE PARKWAY SW, BLDG. LR		FT. MYERS	MY	33906							DLLI										
	ILL		FLORIDA STATE UNIV. - STROZIER LIBRARY							FDA			ILL	1997-03-04			FLORIDA STATE UNIVERSITY		TALLAHASSEE	FL	32306-2047			105 DOGWOOD WAY		TALLAHASSEE	FL	32306-2047			ill@reserves.lib.fsu.edu				DLLI		Note:DLLI LIBRARY. 'ADDRESS 3' IS DLLI ADDRESS AND FEDEX ADDRESS. 								
	ILL		FT. MYERS BRANCH LIBRARY							F7Z			ILL	2001-02-27			8695 COLLEGE PKWY. SUITE 217		FT. MYERS	MY	33919		FAX:  (941) 482-4331												DLLI		 none  								
	ILL		GADSDEN COUNTY PUBLIC LIBRARY							FMQ			ILL	1998-06-01			341 E. JEFFERSON ST.		QUINCY	FL	32351														DLLI		 Note:DLLI LIBRARY 								
	ILL		GULF COAST COMMUNITY COLLEGE LIBRARY							PD5			ILL	1997-09-09			5230 WEST U.S. HIGHWAY 98		PANAMA CITY	CI	32401-1041														DLLI		 Note:DLLI LIBRARY  								
	ILL		HEALTH SCIENCES CENTER LIBRARY - UNIV. OF FLORIDA							FUH			ILL	1998-02-23			BOX 100206 UNIVERSITY OF FLORIDA		GAINESVILLE	FL	32610			BLDG. C-1600 SW ARCHER RD.		GAINESVILLE	FL	32610-0206							DLLI		 Note:DLLI LIBRARY. 								
	ILL		HEARTLAND LIBRARY COOP - HIGHLANDS CTY. SYS.							FO6			ILL	1997-10-22			319 W. CENTER AVE.		SEBRING	FL	33870														DLLI		 Note:DLLI LIBRARY 								
	ILL		HERNANDO COUNTY PUBLIC LIBRARY SYSTEM							FMR			ILL	1998-01-18			238 HOWELL AVE.		BROOKSVILLE	FL	34601														DLLI		 Note:DLLI LIBRARY 								
	ILL		HILLSBOROUGH COMM. COLL. LIBRARY - DALE MABRY CAMPUS							FYF			ILL	1997-09-04			P.O. Box 30030		Tampa	FL	33630			4001 Tampa Bay Blvd.		Tampa	FL	33614							DLLI		Note:DLLI LIBRARY. 'ADDRESS 3' IS DLLI ADDRESS. (FYF HAS 4 DLLI LOCATIONS IN SIRSI.) 								
	ILL		HUNT LIBRARY - EMBRY-RIDDLE AERO. UNIVERSITY							FER			ILL	1997-03-05			600 S. CLYDE MORRIS BLVD.		DAYTONA BEACH	BE	32114														DLLI		 Note:DLLI LIBRARY 								
	ILL		INDIAN RIVER COUNTY LIBRARY							FN2			ILL	1997-03-16			1600 21ST STREET		VERO BEACH	BE	32960														DLLI		 Note:DLLI LIBRARY 								
